A,Starter,gameid
Trent Alexander-Arnold,-1,541610
Jordan Henderson,-1,541610
Georginio Wijnaldum,-1,541610
Alex Oxlade-Chamberlain,-1,541610
Roberto Firmino,-1,541610
Sadio Mané,-1,541610
Mohamed Salah,-1,541610
Fabinho,0,541610
Takumi Minamino,0,541610
Divock Origi,0,541610
Alisson,-1,541670
Virgil van Dijk,-1,541670
Joe Gomez,-1,541670
Andy Robertson,-1,541670
Trent Alexander-Arnold,-1,541670
Jordan Henderson,-1,541670
Georginio Wijnaldum,-1,541670
Alex Oxlade-Chamberlain,-1,541670
Roberto Firmino,-1,541670
Divock Origi,-1,541670
Mohamed Salah,-1,541670
Naby Keita,0,541670
Curtis Jones,0,541670
Fabinho,0,541670
Wilfredo Caballero,-1,541598
Antonio Rüdiger,-1,541598
Andreas Christensen,-1,541598
César Azpilicueta,-1,541598
Reece James,-1,541598
Mason Mount,-1,541598
Jorginho,-1,541598
N'Golo Kanté,-1,541598
Tammy Abraham,-1,541598
Pedro,-1,541598
Callum Hudson-Odoi,-1,541598
Mateo Kovacic,0,541598
Ross Barkley,0,541598
Willian,0,541598
Pepe Reina,-1,541596
Tyrone Mings,-1,541596
Kortney Hause,-1,541596
Ezri Konsa,-1,541596
Douglas Luiz,-1,541596
Marvelous Nakamba,-1,541596
Matt Targett,-1,541596
Frédéric Guilbert,-1,541596
Mbwana Samatta,-1,541596
Jack Grealish,-1,541596
Anwar El-Ghazi,-1,541596
Björn Engels,0,541596
Trézéguet,0,541596
Keinan Davis,0,541596
Dean Henderson,-1,541602
John Egan,-1,541602
Jack O'Connell,-1,541602
Chris Basham,-1,541602
John Fleck,-1,541602
Sander Berge,-1,541602
Oliver Norwood,-1,541602
Enda Stevens,-1,541602
George Baldock,-1,541602
Billy Sharp,-1,541602
Oliver McBurnie,-1,541602
John Lundstram,0,541602
Lys Mousset,0,541602
Ben Osborn,0,541602
Alex McCarthy,-1,541603
Jan Bednarek,-1,541603
Jack Stephens,-1,541603
Ryan Bertrand,-1,541603
James Ward-Prowse,-1,541603
Pierre-Emile Højbjerg,-1,541603
Oriol Romeu,-1,541603
Nathan Redmond,-1,541603
Moussa Djenepo,-1,541603
Danny Ings,-1,541603
Shane Long,-1,541603
Sofiane Boufal,0,541603
Che Adams,0,541603
Michael Obafemi,0,541603
Tim Krul,-1,541601
Grant Hanley,-1,541601
Christoph Zimmermann,-1,541601
Sam Byram,-1,541601
Max Aarons,-1,541601
Ondrej Duda,-1,541601
Kenny McLean,-1,541601
Alexander Tettey,-1,541601
Teemu Pukki,-1,541601
Todd Cantwell,-1,541601
Lukas Rupp,-1,541601
Onel Hernández,0,541601
Emiliano Buendía,0,541601
Mario Vrancic,0,541601
Jordan Pickford,-1,541599
Mason Holgate,-1,541599
Yerry Mina,-1,541599
Lucas Digne,-1,541599
Djibril Sidibé,-1,541599
Fabian Delph,-1,541599
Gylfi Sigurdsson,-1,541599
Alex Iwobi,-1,541599
Theo Walcott,-1,541599
Richarlison,-1,541599
Dominic Calvert-Lewin,-1,541599
Morgan Schneiderlin,0,541599
Moise Kean,0,541599
Michael Keane,0,541599
Mathew Ryan,-1,541597
Lewis Dunk,-1,541597
Adam Webster,-1,541597
Bernardo,-1,541597
Martín Montoya,-1,541597
Aaron Mooy,-1,541597
Dale Stephens,-1,541597
Davy Pröpper,-1,541597
Glenn Murray,-1,541597
Leandro Trossard,-1,541597
Pascal Gross,-1,541597
Ezequiel Schelotto,0,541597
Solly March,0,541597
Rui Patrício,-1,541604
Conor Coady,-1,541604
Romain Saïss,-1,541604
Willy Boly,-1,541604
João Moutinho,-1,541604
Rúben Neves,-1,541604
Jonny,-1,541604
Matthew Doherty,-1,541604
Raúl Jiménez,-1,541604
Diogo Jota,-1,541604
Adama Traoré,-1,541604
Leander Dendoncker,0,541604
Pedro Neto,0,541604
Daniel Podence,0,541604
Bernd Leno,-1,541595
David Luiz,-1,541595
Shkodran Mustafi,-1,541595
Bukayo Saka,-1,541595
Héctor Bellerín,-1,541595
Mesut Özil,-1,541595
Granit Xhaka,-1,541595
Matteo Guendouzi,-1,541595
Alexandre Lacazette,-1,541595
Pierre-Emerick Aubameyang,-1,541595
Gabriel Martinelli,-1,541595
Lucas Torreira,0,541595
Joseph Willock,0,541595
Edward Nketiah,0,541595
Ederson,-1,541600
Fernandinho,-1,541600
Nicolás Otamendi,-1,541600
Oleksandr Zinchenko,-1,541600
Kyle Walker,-1,541600
Rodri,-1,541600
Ilkay Gündogan,-1,541600
Kevin De Bruyne,-1,541600
Sergio Agüero,-1,541600
Raheem Sterling,-1,541600
Riyad Mahrez,-1,541600
João Cancelo,0,541600
Bernardo Silva,0,541600
Gabriel Jesus,0,541600
Vicente Guaita,-1,541587
Gary Cahill,-1,541587
James Tomkins,-1,541587
Luka Milivojevic,-1,541587
Patrick van Aanholt,-1,541587
Joel Ward,-1,541587
James McArthur,-1,541587
James McCarthy,-1,541587
Wilfried Zaha,-1,541587
Jordan Ayew,-1,541587
Christian Benteke,-1,541587
Scott Dann,0,541587
Cheikhou Kouyaté,0,541587
Max Meyer,0,541587
Ben Foster,-1,541593
Craig Cathcart,-1,541593
Christian Kabasele,-1,541593
Adam Masina,-1,541593
Adrian Mariappa,-1,541593
Abdoulaye Doucouré,-1,541593
Will Hughes,-1,541593
Étienne Capoue,-1,541593
Troy Deeney,-1,541593
Gerard Deulofeu,-1,541593
Roberto Pereyra,-1,541593
Danny Welbeck,0,541593
Ignacio Pussetto,0,541593
Aaron Ramsdale,-1,541585
Nathan Aké,-1,541585
Simon Francis,-1,541585
Diego Rico,-1,541585
Adam Smith,-1,541585
Dan Gosling,-1,541585
Philip Billing,-1,541585
Andrew Surman,-1,541585
Ryan Fraser,-1,541585
Harry Wilson,-1,541585
Callum Wilson,-1,541585
Dominic Solanke,0,541585
Junior Stanislas,0,541585
Joshua King,0,541585
Kasper Schmeichel,-1,541588
Çaglar Söyüncü,-1,541588
Jonny Evans,-1,541588
Hamza Choudhury,-1,541588
Ben Chilwell,-1,541588
Ricardo Pereira,-1,541588
James Maddison,-1,541588
Youri Tielemans,-1,541588
Harvey Barnes,-1,541588
Ayoze Pérez,-1,541588
Jamie Vardy,-1,541588
Dennis Praet,0,541588
Wes Morgan,0,541588
Marc Albrighton,0,541588
Nick Pope,-1,541586
Ben Mee,-1,541586
James Tarkowski,-1,541586
Charlie Taylor,-1,541586
Phillip Bardsley,-1,541586
Jack Cork,-1,541586
Ashley Westwood,-1,541586
Dwight McNeil,-1,541586
Jeff Hendrick,-1,541586
Jay Rodriguez,-1,541586
Chris Wood,-1,541586
Matej Vydra,0,541586
Alisson,-1,541589
Virgil van Dijk,-1,541589
Joe Gomez,-1,541589
Andy Robertson,-1,541589
Trent Alexander-Arnold,-1,541589
Jordan Henderson,-1,541589
Georginio Wijnaldum,-1,541589
Naby Keita,-1,541589
Roberto Firmino,-1,541589
Alex Oxlade-Chamberlain,-1,541589
Mohamed Salah,-1,541589
Fabinho,0,541589
James Milner,0,541589
Sadio Mané,0,541589
Hugo Lloris,-1,541592
Davinson Sánchez,-1,541592
Toby Alderweireld,-1,541592
Ben Davies,-1,541592
Serge Aurier,-1,541592
Dele Alli,-1,541592
Harry Winks,-1,541592
Eric Dier,-1,541592
Son Heung-Min,-1,541592
Steven Bergwijn,-1,541592
Lucas Moura,-1,541592
Gedson Fernandes,0,541592
Giovani Lo Celso,0,541592
Jan Vertonghen,0,541592
Martin Dubravka,-1,541591
Jamaal Lascelles,-1,541591
Ciaran Clark,-1,541591
Federico Fernández,-1,541591
Danny Rose,-1,541591
Valentino Lazaro,-1,541591
Nabil Bentaleb,-1,541591
Sean Longstaff,-1,541591
Allan Saint-Maximin,-1,541591
Miguel Almirón,-1,541591
Joelinton,-1,541591
Fabian Schär,0,541591
Matt Ritchie,0,541591
Isaac Hayden,0,541591
David de Gea,-1,541590
Harry Maguire,-1,541590
Luke Shaw,-1,541590
Eric Bailly,-1,541590
Nemanja Matic,-1,541590
Fred,-1,541590
Bruno Fernandes,-1,541590
Brandon Williams,-1,541590
Aaron Wan-Bissaka,-1,541590
Anthony Martial,-1,541590
Daniel James,-1,541590
Diogo Dalot,0,541590
Odion Ighalo,0,541590
Andreas Pereira,0,541590
Lukasz Fabianski,-1,541594
Angelo Ogbonna,-1,541594
Aaron Cresswell,-1,541594
Issa Diop,-1,541594
Arthur Masuaku,-1,541594
Ryan Fredericks,-1,541594
Tomas Soucek,-1,541594
Mark Noble,-1,541594
Declan Rice,-1,541594
Michail Antonio,-1,541594
Robert Snodgrass,-1,541594
Pablo Zabaleta,0,541594
Jarrod Bowen,0,541594
Hugo Lloris,-1,541582
Toby Alderweireld,-1,541582
Jan Vertonghen,-1,541582
Davinson Sánchez,-1,541582
Ben Davies,-1,541582
Japhet Tanganga,-1,541582
Harry Winks,-1,541582
Tanguy Ndombele,-1,541582
Lucas Moura,-1,541582
Giovani Lo Celso,-1,541582
Steven Bergwijn,-1,541582
Serge Aurier,0,541582
Erik Lamela,0,541582
Dele Alli,0,541582
Aaron Ramsdale,-1,541576
Steve Cook,-1,541576
Simon Francis,-1,541576
Adam Smith,-1,541576
Jack Stacey,-1,541576
Andrew Surman,-1,541576
Dan Gosling,-1,541576
Philip Billing,-1,541576
Callum Wilson,-1,541576
Joshua King,-1,541576
Harry Wilson,-1,541576
Ryan Fraser,0,541576
Junior Stanislas,0,541576
Dominic Solanke,0,541576
Martin Dubravka,-1,541580
Jamaal Lascelles,-1,541580
Fabian Schär,-1,541580
Federico Fernández,-1,541580
Danny Rose,-1,541580
Valentino Lazaro,-1,541580
Nabil Bentaleb,-1,541580
Sean Longstaff,-1,541580
Allan Saint-Maximin,-1,541580
Miguel Almirón,-1,541580
Joelinton,-1,541580
Matt Ritchie,0,541580
Dwight Gayle,0,541580
Mathew Ryan,-1,541577
Shane Duffy,-1,541577
Lewis Dunk,-1,541577
Adam Webster,-1,541577
Dan Burn,-1,541577
Ezequiel Schelotto,-1,541577
Yves Bissouma,-1,541577
Aaron Mooy,-1,541577
Davy Pröpper,-1,541577
Glenn Murray,-1,541577
Neal Maupay,-1,541577
Leandro Trossard,0,541577
Aaron Connolly,0,541577
Bernardo,0,541577
Pepe Reina,-1,541575
Tyrone Mings,-1,541575
Kortney Hause,-1,541575
Ezri Konsa,-1,541575
Douglas Luiz,-1,541575
Marvelous Nakamba,-1,541575
Matt Targett,-1,541575
Frédéric Guilbert,-1,541575
Mbwana Samatta,-1,541575
Jack Grealish,-1,541575
Anwar El-Ghazi,-1,541575
Conor Hourihane,0,541575
Borja Bastón,0,541575
Trézéguet,0,541575
Ederson,-1,541579
Aymeric Laporte,-1,541579
Fernandinho,-1,541579
Benjamin Mendy,-1,541579
Kyle Walker,-1,541579
Rodri,-1,541579
Kevin De Bruyne,-1,541579
Ilkay Gündogan,-1,541579
Sergio Agüero,-1,541579
Bernardo Silva,-1,541579
Riyad Mahrez,-1,541579
Nicolás Otamendi,0,541579
Gabriel Jesus,0,541579
Ben Foster,-1,541583
Craig Cathcart,-1,541583
Christian Kabasele,-1,541583
Adam Masina,-1,541583
Craig Dawson,-1,541583
Abdoulaye Doucouré,-1,541583
Étienne Capoue,-1,541583
Will Hughes,-1,541583
Troy Deeney,-1,541583
Gerard Deulofeu,-1,541583
Roberto Pereyra,-1,541583
Tom Cleverley,0,541583
Danny Welbeck,0,541583
Ismaïla Sarr,0,541583
Tim Krul,-1,541581
Grant Hanley,-1,541581
Ben Godfrey,-1,541581
Jamal Lewis,-1,541581
Max Aarons,-1,541581
Ondrej Duda,-1,541581
Kenny McLean,-1,541581
Alexander Tettey,-1,541581
Teemu Pukki,-1,541581
Todd Cantwell,-1,541581
Lukas Rupp,-1,541581
Josip Drmic,0,541581
Marco Stiepermann,0,541581
Emiliano Buendía,0,541581
Jordan Pickford,-1,541578
Mason Holgate,-1,541578
Yerry Mina,-1,541578
Leighton Baines,-1,541578
Djibril Sidibé,-1,541578
Fabian Delph,-1,541578
Morgan Schneiderlin,-1,541578
Gylfi Sigurdsson,-1,541578
Alex Iwobi,-1,541578
Richarlison,-1,541578
Dominic Calvert-Lewin,-1,541578
Moise Kean,0,541578
André Gomes,0,541578
Bernard,0,541578
Lukasz Fabianski,-1,541584
Angelo Ogbonna,-1,541584
Issa Diop,-1,541584
Aaron Cresswell,-1,541584
Jeremy Ngakia,-1,541584
Mark Noble,-1,541584
Tomas Soucek,-1,541584
Declan Rice,-1,541584
Michail Antonio,-1,541584
Felipe Anderson,-1,541584
Robert Snodgrass,-1,541584
Pablo Fornals,0,541584
Sébastian Haller,0,541584
Jarrod Bowen,0,541584
Kasper Schmeichel,-1,541569
Çaglar Söyüncü,-1,541569
Jonny Evans,-1,541569
Hamza Choudhury,-1,541569
Ben Chilwell,-1,541569
Ricardo Pereira,-1,541569
James Maddison,-1,541569
Dennis Praet,-1,541569
Harvey Barnes,-1,541569
Ayoze Pérez,-1,541569
Kelechi Iheanacho,-1,541569
Wilfred Ndidi,0,541569
Youri Tielemans,0,541569
Marc Albrighton,0,541569
Vicente Guaita,-1,541568
Gary Cahill,-1,541568
Scott Dann,-1,541568
James McCarthy,-1,541568
Patrick van Aanholt,-1,541568
Joel Ward,-1,541568
James McArthur,-1,541568
Cheikhou Kouyaté,-1,541568
Jordan Ayew,-1,541568
Wilfried Zaha,-1,541568
Christian Benteke,-1,541568
Jairo Riedewald,0,541568
Cenk Tosun,0,541568
Wilfredo Caballero,-1,541567
Andreas Christensen,-1,541567
Fikayo Tomori,-1,541567
César Azpilicueta,-1,541567
Mateo Kovacic,-1,541567
Jorginho,-1,541567
Marcos Alonso,-1,541567
Reece James,-1,541567
Olivier Giroud,-1,541567
Pedro,-1,541567
Mason Mount,-1,541567
Willian,0,541567
Ross Barkley,0,541567
Michy Batshuayi,0,541567
Nick Pope,-1,541566
Ben Mee,-1,541566
James Tarkowski,-1,541566
Charlie Taylor,-1,541566
Phillip Bardsley,-1,541566
Ashley Westwood,-1,541566
Jack Cork,-1,541566
Dwight McNeil,-1,541566
Jeff Hendrick,-1,541566
Jay Rodriguez,-1,541566
Matej Vydra,-1,541566
Chris Wood,0,541566
Alex McCarthy,-1,541573
Jan Bednarek,-1,541573
Jack Stephens,-1,541573
Ryan Bertrand,-1,541573
James Ward-Prowse,-1,541573
Pierre-Emile Højbjerg,-1,541573
William Smallbone,-1,541573
Sofiane Boufal,-1,541573
Stuart Armstrong,-1,541573
Michael Obafemi,-1,541573
Shane Long,-1,541573
Oriol Romeu,0,541573
Danny Ings,0,541573
Jannik Vestergaard,0,541573
Alisson,-1,541570
Virgil van Dijk,-1,541570
Dejan Lovren,-1,541570
Andy Robertson,-1,541570
Trent Alexander-Arnold,-1,541570
Fabinho,-1,541570
Georginio Wijnaldum,-1,541570
Alex Oxlade-Chamberlain,-1,541570
Roberto Firmino,-1,541570
Sadio Mané,-1,541570
Mohamed Salah,-1,541570
Adam Lallana,0,541570
Divock Origi,0,541570
Takumi Minamino,0,541570
David de Gea,-1,541571
Harry Maguire,-1,541571
Victor Lindelöf,-1,541571
Nemanja Matic,-1,541571
Luke Shaw,-1,541571
Aaron Wan-Bissaka,-1,541571
Bruno Fernandes,-1,541571
Fred,-1,541571
Scott McTominay,-1,541571
Anthony Martial,-1,541571
Mason Greenwood,-1,541571
Juan Mata,0,541571
Brandon Williams,0,541571
Odion Ighalo,0,541571
Rui Patrício,-1,541574
Conor Coady,-1,541574
Romain Saïss,-1,541574
Willy Boly,-1,541574
João Moutinho,-1,541574
Rúben Neves,-1,541574
Ruben Vinagre,-1,541574
Matthew Doherty,-1,541574
Raúl Jiménez,-1,541574
Diogo Jota,-1,541574
Adama Traoré,-1,541574
Daniel Podence,0,541574
Leander Dendoncker,0,541574
Pedro Neto,0,541574
Aaron Ramsdale,-1,541556
Nathan Aké,-1,541556
Steve Cook,-1,541556
Jefferson Lerma,-1,541556
Adam Smith,-1,541556
Jack Stacey,-1,541556
Lewis Cook,-1,541556
Philip Billing,-1,541556
Junior Stanislas,-1,541556
Ryan Fraser,-1,541556
Callum Wilson,-1,541556
Jack Simpson,0,541556
Dan Gosling,0,541556
Dominic Solanke,0,541556
Lukasz Fabianski,-1,541564
Angelo Ogbonna,-1,541564
Issa Diop,-1,541564
Aaron Cresswell,-1,541564
Jeremy Ngakia,-1,541564
Declan Rice,-1,541564
Mark Noble,-1,541564
Pablo Fornals,-1,541564
Jarrod Bowen,-1,541564
Sébastian Haller,-1,541564
Michail Antonio,-1,541564
Tomas Soucek,0,541564
Felipe Anderson,0,541564
Robert Snodgrass,0,541564
Ben Foster,-1,541563
Craig Cathcart,-1,541563
Christian Kabasele,-1,541563
Adam Masina,-1,541563
Kiko,-1,541563
Abdoulaye Doucouré,-1,541563
Étienne Capoue,-1,541563
Will Hughes,-1,541563
Troy Deeney,-1,541563
Roberto Pereyra,-1,541563
Ismaïla Sarr,-1,541563
Andre Gray,0,541563
Danny Welbeck,0,541563
Ignacio Pussetto,0,541563
Tim Krul,-1,541561
Ben Godfrey,-1,541561
Grant Hanley,-1,541561
Jamal Lewis,-1,541561
Max Aarons,-1,541561
Ondrej Duda,-1,541561
Kenny McLean,-1,541561
Alexander Tettey,-1,541561
Teemu Pukki,-1,541561
Todd Cantwell,-1,541561
Emiliano Buendía,-1,541561
Adam Idah,0,541561
Mario Vrancic,0,541561
Josip Drmic,0,541561
Martin Dubravka,-1,541560
Federico Fernández,-1,541560
Jamaal Lascelles,-1,541560
Danny Rose,-1,541560
Javier Manquillo,-1,541560
Jonjo Shelvey,-1,541560
Isaac Hayden,-1,541560
Allan Saint-Maximin,-1,541560
Matt Ritchie,-1,541560
Miguel Almirón,-1,541560
Dwight Gayle,-1,541560
Valentino Lazaro,0,541560
Sean Longstaff,0,541560
Joelinton,0,541560
Mathew Ryan,-1,541557
Lewis Dunk,-1,541557
Adam Webster,-1,541557
Dan Burn,-1,541557
Martín Montoya,-1,541557
Davy Pröpper,-1,541557
Aaron Mooy,-1,541557
Yves Bissouma,-1,541557
Neal Maupay,-1,541557
Leandro Trossard,-1,541557
Solly March,-1,541557
Dale Stephens,0,541557
Alireza Jahanbakhsh,0,541557
Alexis Mac Allister,0,541557
Hugo Lloris,-1,541562
Eric Dier,-1,541562
Toby Alderweireld,-1,541562
Davinson Sánchez,-1,541562
Tanguy Ndombele,-1,541562
Oliver Skipp,-1,541562
Jan Vertonghen,-1,541562
Japhet Tanganga,-1,541562
Dele Alli,-1,541562
Steven Bergwijn,-1,541562
Erik Lamela,-1,541562
Giovani Lo Celso,0,541562
Lucas Moura,0,541562
Serge Aurier,0,541562
Jordan Pickford,-1,541558
Mason Holgate,-1,541558
Michael Keane,-1,541558
Lucas Digne,-1,541558
Djibril Sidibé,-1,541558
Tom Davies,-1,541558
André Gomes,-1,541558
Gylfi Sigurdsson,-1,541558
Bernard,-1,541558
Richarlison,-1,541558
Dominic Calvert-Lewin,-1,541558
Moise Kean,0,541558
Theo Walcott,0,541558
Anthony Gordon,0,541558
Ederson,-1,541559
Nicolás Otamendi,-1,541559
Fernandinho,-1,541559
Oleksandr Zinchenko,-1,541559
João Cancelo,-1,541559
Rodri,-1,541559
Ilkay Gündogan,-1,541559
Bernardo Silva,-1,541559
Sergio Agüero,-1,541559
Raheem Sterling,-1,541559
Phil Foden,-1,541559
Benjamin Mendy,0,541559
Riyad Mahrez,0,541559
Gabriel Jesus,0,541559
Pepe Reina,-1,541555
Tyrone Mings,-1,541555
Björn Engels,-1,541555
Marvelous Nakamba,-1,541555
Matt Targett,-1,541555
Frédéric Guilbert,-1,541555
Conor Hourihane,-1,541555
Douglas Luiz,-1,541555
Jack Grealish,-1,541555
Ahmed El Mohamady,-1,541555
Mbwana Samatta,-1,541555
Keinan Davis,0,541555
Anwar El-Ghazi,0,541555
Dean Henderson,-1,541572
John Egan,-1,541572
Jack Robinson,-1,541572
Chris Basham,-1,541572
John Lundstram,-1,541572
Sander Berge,-1,541572
Oliver Norwood,-1,541572
Enda Stevens,-1,541572
George Baldock,-1,541572
Billy Sharp,-1,541572
Oliver McBurnie,-1,541572
Luke Freeman,0,541572
David McGoldrick,0,541572
Lys Mousset,0,541572
Bernd Leno,-1,541565
Pablo Marí,-1,541565
Shkodran Mustafi,-1,541565
Kieran Tierney,-1,541565
Héctor Bellerín,-1,541565
Matteo Guendouzi,-1,541565
Granit Xhaka,-1,541565
Joseph Willock,-1,541565
Edward Nketiah,-1,541565
Pierre-Emerick Aubameyang,-1,541565
Bukayo Saka,-1,541565
David Luiz,0,541565
Ainsley Maitland-Niles,0,541565
Dani Ceballos,0,541565
Reiss Nelson,0,541565
Alexandre Lacazette,0,541565
Alex McCarthy,-1,541553
Jan Bednarek,-1,541553
Jack Stephens,-1,541553
Ryan Bertrand,-1,541553
Yan Valery,-1,541553
Pierre-Emile Højbjerg,-1,541553
James Ward-Prowse,-1,541553
Nathan Redmond,-1,541553
Stuart Armstrong,-1,541553
Michael Obafemi,-1,541553
Danny Ings,-1,541553
Kyle Walker-Peters,0,541553
Sofiane Boufal,0,541553
William Smallbone,0,541553
Che Adams,0,541553
Nathan Tella,0,541553
David de Gea,-1,541551
Harry Maguire,-1,541551
Victor Lindelöf,-1,541551
Luke Shaw,-1,541551
Aaron Wan-Bissaka,-1,541551
Bruno Fernandes,-1,541551
Fred,-1,541551
Scott McTominay,-1,541551
Anthony Martial,-1,541551
Marcus Rashford,-1,541551
Daniel James,-1,541551
Nemanja Matic,0,541551
Paul Pogba,0,541551
Eric Bailly,0,541551
Odion Ighalo,0,541551
Mason Greenwood,0,541551
Kasper Schmeichel,-1,541549
Çaglar Söyüncü,-1,541549
Jonny Evans,-1,541549
Wilfred Ndidi,-1,541549
Ben Chilwell,-1,541549
James Justin,-1,541549
James Maddison,-1,541549
Youri Tielemans,-1,541549
Harvey Barnes,-1,541549
Marc Albrighton,-1,541549
Jamie Vardy,-1,541549
Hamza Choudhury,0,541549
Demarai Gray,0,541549
Kelechi Iheanacho,0,541549
Bernd Leno,-1,541545
Rob Holding,-1,541545
Shkodran Mustafi,-1,541545
Sead Kolasinac,-1,541545
Héctor Bellerín,-1,541545
Matteo Guendouzi,-1,541545
Bukayo Saka,-1,541545
Dani Ceballos,-1,541545
Alexandre Lacazette,-1,541545
Pierre-Emerick Aubameyang,-1,541545
Nicolas Pépé,-1,541545
Emiliano Martinez,0,541545
Kieran Tierney,0,541545
Joseph Willock,0,541545
Edward Nketiah,0,541545
Reiss Nelson,0,541545
Rui Patrício,-1,541554
Conor Coady,-1,541554
Romain Saïss,-1,541554
Willy Boly,-1,541554
João Moutinho,-1,541554
Leander Dendoncker,-1,541554
Rúben Neves,-1,541554
Jonny,-1,541554
Matthew Doherty,-1,541554
Diogo Jota,-1,541554
Raúl Jiménez,-1,541554
Adama Traoré,0,541554
Ruben Vinagre,0,541554
Pedro Neto,0,541554
Morgan Gibbs-White,0,541554
Vicente Guaita,-1,541548
Gary Cahill,-1,541548
Scott Dann,-1,541548
Patrick van Aanholt,-1,541548
Joel Ward,-1,541548
Luka Milivojevic,-1,541548
James McArthur,-1,541548
Cheikhou Kouyaté,-1,541548
Christian Benteke,-1,541548
Wilfried Zaha,-1,541548
Jordan Ayew,-1,541548
James McCarthy,0,541548
Jairo Riedewald,0,541548
Andros Townsend,0,541548
Dean Henderson,-1,541552
John Egan,-1,541552
Jack Robinson,-1,541552
Chris Basham,-1,541552
John Fleck,-1,541552
Sander Berge,-1,541552
Oliver Norwood,-1,541552
Enda Stevens,-1,541552
George Baldock,-1,541552
Billy Sharp,-1,541552
Oliver McBurnie,-1,541552
Luke Freeman,0,541552
John Lundstram,0,541552
Richairo Zivkovic,0,541552
Kieron Freeman,0,541552
Kepa Arrizabalaga,-1,541547
Antonio Rüdiger,-1,541547
Andreas Christensen,-1,541547
Marcos Alonso,-1,541547
César Azpilicueta,-1,541547
N'Golo Kanté,-1,541547
Mason Mount,-1,541547
Mateo Kovacic,-1,541547
Olivier Giroud,-1,541547
Ruben Loftus-Cheek,-1,541547
Willian,-1,541547
Ross Barkley,0,541547
Tammy Abraham,0,541547
Christian Pulisic,0,541547
Reece James,0,541547
Alisson,-1,541550
Virgil van Dijk,-1,541550
Joël Matip,-1,541550
